timestamp,seed,Player 1,Player 2,Player 3,Player 4,winner_model,Player 1 bluffs,Player 1 bluffs_caught,Player 2 bluffs,Player 2 bluffs_caught,Player 3 bluffs,Player 3 bluffs_caught,Player 4 bluffs,Player 4 bluffs_caught,Player 5 bluffs,Player 5 bluffs_caught,Player 6 bluffs,Player 6 bluffs_caught,Player 1 challenges_issued,Player 1 challenges_correct,Player 2 challenges_issued,Player 2 challenges_correct,Player 3 challenges_issued,Player 3 challenges_correct,Player 4 challenges_issued,Player 4 challenges_correct,Player 5 challenges_issued,Player 5 challenges_correct,Player 6 challenges_issued,Player 6 challenges_correct,Player 1 card_guesses_total,Player 1 card_guesses_correct,Player 2 card_guesses_total,Player 2 card_guesses_correct,Player 3 card_guesses_total,Player 3 card_guesses_correct,Player 4 card_guesses_total,Player 4 card_guesses_correct,Player 5 card_guesses_total,Player 5 card_guesses_correct,Player 6 card_guesses_total,Player 6 card_guesses_correct,Player 1 cards_guessed,Player 1 cards_guessed_correct,Player 2 cards_guessed,Player 2 cards_guessed_correct,Player 3 cards_guessed,Player 3 cards_guessed_correct,Player 4 cards_guessed,Player 4 cards_guessed_correct,Player 5 cards_guessed,Player 5 cards_guessed_correct,Player 6 cards_guessed,Player 6 cards_guessed_correct
2026-05-17 04:07:16,2064593633,"google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes",anthropic/claude-opus-4.6-fast,1,0,3,0,0,0,1,1,,,,,3,1,1,0,2,0,1,0,,,,,0,0,7,2,7,3,4,1,,,,,,,,,,,,,,,,
2026-05-17 04:09:35,2176736909,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes",anthropic/claude-opus-4.6-fast,1,0,1,0,4,1,1,1,,,,,1,0,2,2,1,0,1,0,,,,,7,1,6,2,4,2,0,0,,,,,,,,,,,,,,,,
2026-05-17 04:11:44,3419729322,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No",x-ai/grok-4.3,1,1,1,0,0,0,0,0,,,,,0,0,1,0,1,0,3,1,,,,,4,2,4,3,4,1,0,0,,,,,,,,,,,,,,,,
2026-05-17 04:14:16,783810668,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,6,2,0,0,0,0,0,0,,,,,0,0,0,0,2,2,2,0,,,,,6,3,5,2,7,2,6,2,,,,,,,,,,,,,,,,
2026-05-17 04:15:29,1994060811,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes",x-ai/grok-4.3,3,2,0,0,0,0,0,0,,,,,0,0,2,1,0,0,3,1,,,,,0,0,2,1,2,0,0,0,,,,,,,,,,,,,,,,
2026-05-17 04:17:57,965460643,"openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes",openai/gpt-4o,0,0,0,0,4,0,2,2,,,,,2,1,0,0,2,1,0,0,,,,,7,5,6,2,5,1,0,0,,,,,,,,,,,,,,,,
2026-05-17 04:19:23,2485707010,"openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No",openai/gpt-4o,0,0,2,1,1,1,1,0,,,,,0,0,1,0,2,1,3,1,,,,,1,1,0,0,0,0,2,1,,,,,,,,,,,,,,,,
2026-05-17 04:20:50,2064593633,"openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,1,1,0,0,0,0,1,1,,,,,1,0,1,1,3,1,1,0,,,,,0,0,2,1,0,0,2,0,,,,,,,,,,,,,,,,
2026-05-17 04:23:24,3260290596,"openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes",openai/gpt-4o,0,0,0,0,0,0,2,0,,,,,0,0,1,0,2,0,1,0,,,,,6,1,6,2,0,0,4,3,,,,,,,,,,,,,,,,
2026-05-17 04:25:45,1837016955,"x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes",anthropic/claude-opus-4.6-fast,2,1,0,0,0,0,2,1,,,,,0,0,1,0,2,2,0,0,,,,,8,2,6,2,7,2,8,4,,,,,,,,,,,,,,,,
2026-05-17 04:28:39,1223849503,"x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No",x-ai/grok-4.3,0,0,1,1,1,1,0,0,,,,,0,0,2,1,0,0,1,1,,,,,7,3,0,0,7,2,10,5,,,,,,,,,,,,,,,,
2026-05-17 04:31:03,192992941,"x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No",openai/gpt-4o,1,1,0,0,1,1,0,0,,,,,1,0,4,2,1,0,0,0,,,,,6,3,6,3,0,0,6,2,,,,,,,,,,,,,,,,
2026-05-17 04:35:28,2625633111,"x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes",openai/gpt-4o,8,0,0,0,3,0,4,0,,,,,0,0,2,0,0,0,0,0,,,,,10,7,0,0,8,4,10,4,,,,,,,,,,,,,,,,
2026-05-17 04:36:42,94642831,"google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes",x-ai/grok-4.3,0,0,0,0,0,0,1,0,,,,,2,0,1,0,2,0,0,0,,,,,0,0,0,0,2,1,2,1,,,,,,,,,,,,,,,,
2026-05-17 04:38:27,1523901483,"google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No",anthropic/claude-opus-4.6-fast,0,0,3,0,1,1,0,0,,,,,3,1,0,0,0,0,1,0,,,,,0,0,2,0,3,1,3,1,,,,,,,,,,,,,,,,
2026-05-17 04:39:28,354939876,"google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,2,2,2,2,0,0,0,0,,,,,0,0,2,2,3,1,1,1,,,,,0,0,3,3,3,1,2,0,,,,,,,,,,,,,,,,
2026-05-17 04:41:21,2788506561,"google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes",anthropic/claude-opus-4.6-fast,2,0,0,0,0,0,2,2,,,,,4,2,0,0,0,0,0,0,,,,,5,2,5,2,6,4,5,3,,,,,,,,,,,,,,,,
2026-05-17 04:43:49,1994060811,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes",openai/gpt-4o,0,0,1,0,1,1,1,0,,,,,2,0,0,0,0,0,3,1,,,,,0,0,5,3,3,2,8,3,,,,,,,,,,,,,,,,
2026-05-17 04:45:39,1523901483,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No",x-ai/grok-4.3,2,1,2,0,0,0,0,0,,,,,0,0,2,1,0,0,2,0,,,,,4,1,6,2,5,2,0,0,,,,,,,,,,,,,,,,
2026-05-17 04:49:09,3419729322,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,4,1,2,1,1,0,1,0,,,,,1,1,0,0,1,1,2,0,,,,,8,4,8,5,7,1,6,3,,,,,,,,,,,,,,,,
2026-05-17 04:51:50,2176736909,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes",google/gemini-2.0-flash-001,3,1,0,0,1,1,0,0,,,,,0,0,3,1,0,0,1,1,,,,,4,3,0,0,7,4,6,0,,,,,,,,,,,,,,,,
2026-05-17 04:54:49,2625633111,"openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes",x-ai/grok-4.3,0,0,0,0,1,0,4,2,,,,,2,0,1,1,3,1,0,0,,,,,0,0,5,1,4,1,6,3,,,,,,,,,,,,,,,,
2026-05-17 04:57:17,965460643,"openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No",openai/gpt-4o,0,0,3,1,1,0,1,1,,,,,0,0,0,0,2,2,1,0,,,,,6,3,5,3,7,1,8,5,,,,,,,,,,,,,,,,
2026-05-17 05:04:01,1223849503,"openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No",anthropic/claude-opus-4.6-fast,1,1,2,0,0,0,11,0,,,,,1,0,0,0,3,1,1,0,,,,,0,0,8,3,0,0,11,9,,,,,,,,,,,,,,,,
2026-05-17 05:07:01,2788506561,"openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes",openai/gpt-4o,0,0,0,0,0,0,3,1,,,,,1,1,0,0,1,0,0,0,,,,,9,6,9,4,6,1,5,3,,,,,,,,,,,,,,,,
2026-05-17 05:10:39,3260290596,"x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes",anthropic/claude-opus-4.6-fast,0,0,0,0,8,0,1,1,,,,,0,0,3,1,0,0,0,0,,,,,10,4,6,3,12,9,12,6,,,,,,,,,,,,,,,,
2026-05-17 05:12:39,1837016955,"x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No",anthropic/claude-opus-4.6-fast,0,0,1,1,4,0,0,0,,,,,0,0,1,0,0,0,3,1,,,,,4,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,
2026-05-17 05:16:06,354939876,"x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No",google/gemini-2.0-flash-001,3,2,2,0,1,1,0,0,,,,,0,0,4,3,1,0,1,0,,,,,7,3,6,2,8,4,5,1,,,,,,,,,,,,,,,,
2026-05-17 05:17:42,783810668,"x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes",google/gemini-2.0-flash-001,2,2,2,1,0,0,2,1,,,,,0,0,2,2,2,1,1,1,,,,,0,0,5,4,6,4,3,1,,,,,,,,,,,,,,,,
2026-05-17 05:19:34,192992941,"google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes",openai/gpt-4o,0,0,2,1,3,0,0,0,,,,,2,0,0,0,2,1,1,0,,,,,0,0,4,1,4,3,4,2,,,,,,,,,,,,,,,,
2026-05-17 05:21:32,2064593633,"google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No",x-ai/grok-4.3,0,0,4,2,2,1,1,1,,,,,3,1,2,2,1,0,1,1,,,,,0,0,3,2,3,1,2,0,,,,,,,,,,,,,,,,
2026-05-17 05:23:53,94642831,"google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No",anthropic/claude-opus-4.6-fast,1,1,1,1,0,0,1,1,,,,,1,0,2,2,3,1,0,0,,,,,0,0,4,0,4,2,4,3,,,,,,,,,,,,,,,,
2026-05-17 05:26:48,2485707010,"google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes",openai/gpt-4o,5,1,2,2,0,0,2,1,,,,,4,3,0,0,1,1,0,0,,,,,7,3,7,1,5,2,4,2,,,,,,,,,,,,,,,,
2026-05-17 05:31:37,1523901483,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes",x-ai/grok-4.3,2,0,5,2,0,0,0,0,,,,,3,2,0,0,0,0,2,0,,,,,8,2,5,4,7,5,0,0,,,,,,,,,,,,,,,,
2026-05-17 05:34:14,94642831,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No",anthropic/claude-opus-4.6-fast,2,1,1,1,2,2,0,0,,,,,2,2,1,0,0,0,4,2,,,,,3,1,0,0,3,0,2,1,,,,,,,,,,,,,,,,
2026-05-17 05:37:47,783810668,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,2,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,3,1,,,,,6,4,9,4,9,7,5,2,,,,,,,,,,,,,,,,
2026-05-17 05:39:52,965460643,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes",google/gemini-2.0-flash-001,2,2,0,0,1,1,2,0,,,,,0,0,3,1,0,0,3,2,,,,,0,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,
2026-05-17 05:42:36,2625633111,"openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes",x-ai/grok-4.3,0,0,0,0,0,0,2,1,,,,,2,0,1,1,2,0,0,0,,,,,6,4,5,0,0,0,4,1,,,,,,,,,,,,,,,,
2026-05-17 05:46:13,354939876,"openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No",openai/gpt-4o,1,0,1,1,1,0,3,0,,,,,0,0,0,0,2,0,1,1,,,,,8,7,7,4,0,0,10,8,,,,,,,,,,,,,,,,
2026-05-17 05:50:55,1223849503,"openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No",anthropic/claude-opus-4.6-fast,0,0,6,0,0,0,1,0,,,,,2,0,0,0,2,0,0,0,,,,,0,0,9,8,4,1,7,2,,,,,,,,,,,,,,,,
2026-05-17 05:54:33,1837016955,"openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes",x-ai/grok-4.3,0,0,0,0,0,0,2,2,,,,,0,0,1,1,2,1,0,0,,,,,8,3,8,6,4,2,0,0,,,,,,,,,,,,,,,,
2026-05-17 05:58:49,3260290596,"x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes",openai/gpt-4o,0,0,0,0,2,1,7,0,,,,,0,0,1,1,0,0,0,0,,,,,15,6,9,2,6,3,14,10,,,,,,,,,,,,,,,,
2026-05-17 06:02:36,2485707010,"x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No",anthropic/claude-opus-4.6-fast,0,0,1,1,1,0,0,0,,,,,1,0,1,0,0,0,3,1,,,,,2,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,
2026-05-17 06:06:31,3419729322,"x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,1,0,0,0,2,0,1,1,,,,,1,1,2,0,2,0,0,0,,,,,6,2,0,0,6,3,6,3,,,,,,,,,,,,,,,,
2026-05-17 06:08:03,1994060811,"x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes",anthropic/claude-opus-4.6-fast,1,1,0,0,1,0,0,0,,,,,0,0,3,1,0,0,2,0,,,,,3,1,0,0,2,0,3,2,,,,,,,,,,,,,,,,
2026-05-17 06:10:28,2064593633,"google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes",x-ai/grok-4.3,1,0,1,1,3,0,0,0,,,,,2,0,1,0,3,1,0,0,,,,,0,0,0,0,4,0,2,0,,,,,,,,,,,,,,,,
2026-05-17 06:13:37,2176736909,"google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No",anthropic/claude-opus-4.6-fast,1,1,3,0,1,1,0,0,,,,,2,1,0,0,0,0,2,1,,,,,0,0,5,5,4,4,5,2,,,,,,,,,,,,,,,,
2026-05-17 06:17:38,192992941,"google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No",anthropic/claude-opus-4.6-fast,2,0,5,0,0,0,0,0,,,,,2,0,1,0,2,0,0,0,,,,,0,0,6,5,0,0,4,3,,,,,,,,,,,,,,,,
2026-05-17 06:19:30,2788506561,"google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes",x-ai/grok-4.3,2,1,1,1,1,1,0,0,,,,,2,1,1,0,2,1,2,1,,,,,0,0,0,0,2,1,2,1,,,,,,,,,,,,,,,,
2026-05-20 22:23:09,1153661519,"openai/gpt-4o, depth=2, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=2, rules=No, strategy=No","x-ai/grok-4.3, depth=2, rules=No, strategy=No","mistralai/mistral-nemo, depth=2, rules=No, strategy=No",x-ai/grok-4.3,0,0,1,1,0,0,1,1,,,,,3,2,1,0,0,0,1,0,,,,,2,1,0,0,2,0,0,0,,,,,,,,,,,,,,,,
2026-05-20 23:33:04,3977195492,"openai/gpt-4o, depth=2, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=2, rules=Yes, strategy=No","x-ai/grok-4.3, depth=2, rules=Yes, strategy=No","mistralai/mistral-nemo, depth=2, rules=Yes, strategy=No",openai/gpt-4o,5,0,2,0,3,0,0,0,,,,,0,0,1,0,0,0,2,0,,,,,17,6,10,2,12,5,0,0,,,,,,,,,,,,,,,,
2026-05-20 23:49:37,1317300980,"openai/gpt-4o, depth=2, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=2, rules=Yes, strategy=No","x-ai/grok-4.3, depth=2, rules=Yes, strategy=No","mistralai/mistral-nemo, depth=2, rules=Yes, strategy=No",openai/gpt-4o,0,0,1,0,0,0,0,0,,,,,0,0,1,0,0,0,2,0,,,,,11,5,8,3,13,9,0,0,,,,,14,9,6,5,12,3,0,0,,,,
2026-05-21 00:08:40,2625633111,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No",openai/gpt-4o,7,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,2,0,,,,,12,6,9,6,7,3,0,0,,,,,9,5,13,6,6,4,0,0,,,,
2026-05-21 00:12:42,2485707010,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,4,1,0,0,0,0,0,0,,,,,1,0,2,0,0,0,3,1,,,,,5,2,8,2,9,5,8,3,,,,,3,3,10,3,7,2,10,4,,,,
2026-05-21 00:16:40,2788506561,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No",openai/gpt-4o,3,0,0,0,2,0,1,1,,,,,2,1,0,0,0,0,0,0,,,,,4,1,7,0,8,5,0,0,,,,,2,1,9,5,8,0,0,0,,,,
2026-05-21 00:23:11,3260290596,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No",openai/gpt-4o,0,0,0,0,2,0,0,0,,,,,1,0,0,0,0,0,2,0,,,,,6,4,14,8,17,15,10,6,,,,,6,5,18,17,15,8,8,3,,,,
2026-05-21 00:27:28,1223849503,"openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No",anthropic/claude-opus-4.6-fast,1,0,0,0,0,0,0,0,,,,,1,0,0,0,2,0,0,0,,,,,8,6,11,8,5,2,8,5,,,,,5,3,10,7,3,0,14,11,,,,
